x,y,chainage_m,dist_m,dh_m,reliability
337293,3112461,41328,3181,-1.20,50
337373,3112461,41328,3225,-1.11,53
337773,3112461,41171,3463,-0.50,52
337933,3112461,41171,3563,-0.78,55
338013,3112461,41171,3615,7.31,38
338253,3112461,41171,3776,-9.54,61
338333,3112461,41171,3831,-1.02,19
338493,3112461,41171,3944,-1.24,24
338573,3112461,41171,4002,-0.83,32
338733,3112461,39950,4105,-0.82,50
338813,3112461,39950,4149,-0.65,62
338893,3112461,39950,4193,-10.60,17
339213,3112461,39950,4382,-1.16,25
339453,3112461,39793,4526,-0.83,38
341133,3112461,38924,5684,-0.40,30
341213,3112461,38924,5740,-0.69,44
341293,3112461,38924,5797,-0.82,16
341373,3112461,38924,5853,-0.28,49
341453,3112461,38924,5911,-0.37,77
341533,3112461,38924,5969,-0.21,60
341613,3112461,38924,6027,-0.32,79
341693,3112461,38924,6086,-0.20,38
341773,3112461,38924,6146,-0.34,57
341933,3112461,38924,6266,-0.77,25
342573,3112461,38924,6764,-29.20,42
342653,3112461,38924,6827,-0.46,51
342973,3112461,38924,7086,-0.27,47
343133,3112461,38924,7217,-0.50,45
343213,3112461,38924,7283,-0.33,45
343293,3112461,38924,7350,-0.37,41
343453,3112461,38924,7483,-0.36,38
343693,3112461,38924,7685,-0.06,80
343933,3112461,38924,7889,-0.41,29
344013,3112461,38924,7958,1.01,16
332173,3112381,46175,343,-1.42,52
332333,3112381,46005,229,-8.82,30
333613,3112381,45231,656,-22.96,33
333933,3112381,45231,945,-1.16,32
334013,3112381,45231,1021,1.03,16
334253,3112381,44664,1242,-1.47,28
334413,3112381,44664,1370,-1.37,62
334573,3112381,44664,1504,-1.40,33
334653,3112381,44664,1573,-1.44,21
334733,3112381,44664,1643,-1.50,21
334893,3112381,44664,1786,-0.87,28
336493,3112381,43141,2847,-5.63,27
336733,3112381,41920,2978,-0.77,57
336813,3112381,41473,3015,-0.86,24
336973,3112381,41328,3086,-0.93,69
337133,3112381,41328,3164,-1.07,65
337213,3112381,41328,3205,-1.00,62
337293,3112381,41328,3248,-1.18,62
337693,3112381,41171,3480,-0.67,37
337853,3112381,41171,3576,-10.07,19
338013,3112381,41171,3676,-0.68,64
338093,3112381,41171,3728,-0.56,41
338493,3112381,41171,4000,-0.60,58
338653,3112381,41171,4115,-1.08,25
338893,3112381,39950,4259,-0.84,23
340893,3112381,39648,5579,-0.31,21
341133,3112381,38924,5742,-0.30,34
341213,3112381,38924,5797,-0.30,53
341533,3112381,38924,6024,-0.63,29
341613,3112381,38924,6082,-0.42,84
341693,3112381,38924,6140,-0.41,63
342013,3112381,38924,6379,-0.61,63
342653,3112381,38924,6876,-28.02,21
342973,3112381,38924,7133,-0.05,63
343053,3112381,38924,7198,-0.42,39
343213,3112381,38924,7329,32.91,22
343293,3112381,38924,7395,26.49,14
343533,3112381,38924,7594,0.19,12
343613,3112381,38924,7661,-34.94,22
343773,3112381,38924,7796,2.81,30
334093,3112301,45231,1123,-1.43,47
334173,3112301,45231,1198,-1.10,51
334253,3112301,45231,1274,-1.33,47
334413,3112301,44664,1418,-1.08,82
334573,3112301,44664,1548,-0.99,41
334653,3112301,44664,1615,-1.56,36
334813,3112301,44664,1752,-1.30,46
335213,3112301,43141,2050,-0.89,15
335293,3112301,43141,2090,-1.38,23
335373,3112301,43141,2132,-14.08,12
335453,3112301,43141,2177,-1.01,32
335533,3112301,43141,2223,-26.31,42
336493,3112301,43141,2896,-1.19,62
336573,3112301,43141,2960,-1.14,47
336653,3112301,41920,3001,-1.15,76
336813,3112301,41473,3086,22.82,62
336973,3112301,41328,3157,-0.89,78
337053,3112301,41328,3195,-0.75,60
337133,3112301,41328,3233,-1.06,50
337213,3112301,41328,3274,-0.73,31
337293,3112301,41328,3315,-0.75,48
337533,3112301,41328,3448,24.24,18
337773,3112301,41171,3591,4.08,20
338013,3112301,41171,3738,37.78,20
338093,3112301,41171,3789,6.04,23
338413,3112301,41171,4002,-0.86,54
338493,3112301,41171,4057,-0.47,21
338653,3112301,41171,4171,-0.71,62
338813,3112301,39950,4283,-0.64,63
338973,3112301,39950,4370,-0.49,16
339933,3112301,39793,4957,-1.04,12
341133,3112301,38924,5801,-0.95,18
341373,3112301,38924,5966,-0.30,58
341453,3112301,38924,6023,-0.48,58
341533,3112301,38924,6080,-0.41,67
341613,3112301,38924,6137,-0.58,27
341693,3112301,38924,6195,-0.49,80
341773,3112301,38924,6253,-0.28,76
341853,3112301,38924,6312,-0.72,55
342013,3112301,38924,6431,-0.62,49
342173,3112301,38924,6552,-0.28,40
342253,3112301,38924,6613,-0.23,51
342333,3112301,38924,6675,-0.54,27
342493,3112301,38924,6799,-0.20,58
342573,3112301,38924,6862,10.71,37
343133,3112301,38924,7309,-0.56,43
343373,3112301,38924,7506,-0.52,47
343533,3112301,38924,7638,-0.06,34
343613,3112301,38924,7705,-0.44,74
343773,3112301,38924,7839,-0.04,64
343853,3112301,38924,7906,-0.51,41
344013,3112301,38924,8041,-0.45,16
333853,3112221,45231,944,-1.52,35
334013,3112221,45231,1083,-1.86,22
334253,3112221,45231,1302,-5.53,15
334333,3112221,45231,1376,-1.30,71
334413,3112221,45231,1451,-16.28,17
334653,3112221,44664,1659,-1.44,66
334733,3112221,44664,1725,-1.34,32
334893,3112221,44664,1861,0.51,28
335373,3112221,43141,2200,10.98,29
335533,3112221,43141,2288,-1.46,12
336493,3112221,43141,2946,-0.86,23
336573,3112221,43141,3009,-0.88,42
336653,3112221,41920,3069,-1.23,44
337053,3112221,41328,3265,-1.17,61
337213,3112221,41328,3343,-1.36,26
337373,3112221,41328,3425,-1.20,70
337453,3112221,41328,3469,-0.79,39
337933,3112221,41171,3751,-39.93,22
338333,3112221,41171,4006,-0.66,40
338493,3112221,41171,4115,-0.47,41
338573,3112221,41171,4170,-0.79,17
338653,3112221,41171,4227,-0.98,33
338733,3112221,41171,4284,-0.98,47
339453,3112221,39793,4717,-0.61,22
341053,3112221,39648,5805,-0.71,37
341373,3112221,38924,6024,-0.24,48
341533,3112221,38924,6136,-0.19,51
341693,3112221,38924,6250,-0.36,50
341773,3112221,38924,6308,-0.43,51
342333,3112221,38924,6726,-0.11,50
343053,3112221,38924,7292,-0.17,20
343133,3112221,38924,7356,13.24,22
343213,3112221,38924,7421,-0.10,35
343293,3112221,38924,7486,-0.55,33
333853,3112141,45231,988,-1.58,65
333933,3112141,45231,1054,-1.53,75
334013,3112141,45231,1122,-1.19,68
334093,3112141,45231,1191,-1.48,71
334333,3112141,45231,1407,-1.26,79
334573,3112141,45231,1629,-1.03,43
334733,3112141,44664,1770,-1.50,69
334893,3112141,44664,1903,-1.37,62
335453,3112141,43141,2310,-0.96,19
336493,3112141,43141,2998,-1.17,45
336573,3112141,43141,3059,-0.91,47
336653,3112141,43141,3121,-1.19,57
336733,3112141,41920,3180,33.13,42
336813,3112141,41920,3222,-32.60,38
336893,3112141,41473,3265,-1.12,70
336973,3112141,41328,3301,-1.02,77
337053,3112141,41328,3336,-1.08,54
337133,3112141,41328,3373,-1.07,43
337213,3112141,41328,3412,-1.18,56
337373,3112141,41328,3493,30.81,45
337453,3112141,41328,3536,-0.92,19
338093,3112141,41171,3913,-1.00,30
338173,3112141,41171,3963,-0.58,42
338253,3112141,41171,4014,-1.26,19
338493,3112141,41171,4173,-6.96,17
338573,3112141,41171,4228,-0.78,77
338653,3112141,41171,4284,-0.71,37
338973,3112141,39950,4504,-0.54,46
340893,3112141,39648,5742,-5.60,36
341053,3112141,39648,5858,-0.30,63
341133,3112141,39648,5918,-0.34,38
341213,3112141,38924,5973,-0.37,24
341293,3112141,38924,6027,-5.13,14
341453,3112141,38924,6137,18.87,16
341693,3112141,38924,6306,-0.84,50
341853,3112141,38924,6421,-0.57,60
342333,3112141,38924,6778,-0.27,70
342893,3112141,38924,7212,-0.10,19
343213,3112141,38924,7468,-0.42,33
343293,3112141,38924,7533,0.21,16
343613,3112141,38924,7794,-0.45,43
343693,3112141,38924,7860,-0.42,37
343773,3112141,38924,7927,-0.43,63
343853,3112141,38924,7993,-0.07,64
344013,3112141,38924,8127,-0.44,51
332493,3112061,46175,117,1.91,15
333533,3112061,45401,806,-1.03,26
334013,3112061,45231,1165,-1.17,24
334173,3112061,45231,1300,-4.85,13
334253,3112061,45231,1370,2.94,31
334413,3112061,45231,1513,-1.69,25
334733,3112061,45231,1807,-1.55,62
334813,3112061,45231,1882,-0.97,30
335293,3112061,44664,2288,-19.03,27
335373,3112061,43141,2338,-1.43,26
335453,3112061,43141,2378,-1.12,59
336413,3112061,43141,2991,-1.09,60
336573,3112061,43141,3111,-1.24,54
336653,3112061,43141,3172,-0.93,74
336813,3112061,41920,3290,-6.11,51
336893,3112061,41920,3333,-1.04,41
336973,3112061,41473,3372,-0.82,40
337053,3112061,41328,3408,-1.06,22
337133,3112061,41328,3444,13.39,16
337213,3112061,41328,3482,2.92,33
337293,3112061,41328,3521,-0.69,15
337453,3112061,41328,3603,-0.67,26
337613,3112061,41328,3691,-1.12,56
338013,3112061,41171,3927,-1.00,28
338333,3112061,41171,4127,-1.07,60
338493,3112061,41171,4232,-0.99,23
338573,3112061,41171,4286,-1.09,60
338653,3112061,41171,4341,-0.97,65
338733,3112061,41171,4397,-0.91,86
338813,3112061,41171,4453,-0.62,83
338893,3112061,41171,4510,-0.80,63
338973,3112061,41171,4568,-0.58,41
339053,3112061,39950,4615,-0.85,20
339133,3112061,39950,4659,-0.59,57
339693,3112061,39793,4989,-0.88,58
339853,3112061,39793,5089,-0.58,38
341293,3112061,38924,6086,-0.33,67
341693,3112061,38924,6362,-0.28,63
341933,3112061,38924,6534,-0.48,72
342093,3112061,38924,6651,-0.52,60
342173,3112061,38924,6711,-0.67,26
342573,3112061,38924,7013,-0.15,66
342813,3112061,38924,7199,-0.43,35
342973,3112061,38924,7325,-0.52,47
343053,3112061,38924,7388,-0.51,23
343293,3112061,38924,7580,-0.61,29
343453,3112061,38924,7709,-26.16,24
343613,3112061,38924,7840,-0.33,29
343853,3112061,38924,8038,0.24,23
333213,3111981,45703,615,-20.87,13
333853,3111981,45231,1088,11.63,28
334013,3111981,45231,1211,-1.25,33
334093,3111981,45231,1276,-1.81,16
334253,3111981,45231,1410,-1.07,23
334333,3111981,45231,1479,-1.57,44
334573,3111981,45231,1692,-1.02,64
334813,3111981,45231,1911,28.06,30
334893,3111981,45231,1985,-1.50,24
335453,3111981,43141,2447,-0.94,56
336253,3111981,43141,2933,-0.77,27
336333,3111981,43141,2989,-0.95,17
336413,3111981,43141,3046,-1.00,31
336493,3111981,43141,3105,-0.94,64
336573,3111981,43141,3164,-1.15,18
336653,3111981,43141,3224,-1.13,78
336733,3111981,43141,3284,8.48,49
336893,3111981,41920,3400,-1.13,64
336973,3111981,41473,3444,-0.81,59
337053,3111981,41328,3480,-1.25,57
337213,3111981,41328,3552,-0.96,23
337453,3111981,41328,3672,5.36,31
337933,3111981,41328,3943,-0.68,52
338013,3111981,41171,3991,-0.86,60
338253,3111981,41171,4137,-0.55,59
338493,3111981,41171,4292,-0.41,19
338653,3111981,41171,4399,-0.54,47
338893,3111981,41171,4566,-0.86,77
339133,3111981,39950,4725,-0.62,33
339853,3111981,39793,5151,-0.64,13
340093,3111981,39793,5304,-7.45,20
340973,3111981,39648,5910,-0.65,31
341053,3111981,39648,5968,8.36,21
341133,3111981,39648,6026,-0.32,68
341293,3111981,39648,6144,-0.27,31
341533,3111981,38924,6308,-0.49,59
341613,3111981,38924,6363,2.87,18
341853,3111981,38924,6532,0.09,20
342093,3111981,38924,6706,-24.05,63
342173,3111981,38924,6764,-0.27,63
342573,3111981,38924,7064,-0.15,59
342733,3111981,38924,7187,-0.60,35
342973,3111981,38924,7374,5.66,30
343133,3111981,38924,7500,-0.60,46
343533,3111981,38924,7821,-0.13,51
343613,3111981,38924,7886,-0.51,13
332173,3111901,46502,25,-1.01,24
332413,3111901,46332,190,-1.43,20
333853,3111901,45231,1144,5.77,28
334093,3111901,45231,1324,-1.08,67
334253,3111901,45231,1453,-1.12,36
334333,3111901,45231,1520,-1.00,44
334413,3111901,45231,1588,-1.03,26
334493,3111901,45231,1658,-52.95,20
334573,3111901,45231,1728,-0.90,25
334733,3111901,45231,1871,31.84,25
334813,3111901,45231,1943,-0.84,45
334893,3111901,45231,2016,-0.92,24
334973,3111901,45231,2089,-1.49,52
335133,3111901,44664,2236,-1.09,20
335293,3111901,44664,2369,-0.69,33
335373,3111901,44664,2437,-12.09,20
336253,3111901,43141,2991,28.47,27
336333,3111901,43141,3046,-0.77,13
336413,3111901,43141,3102,-1.40,14
336493,3111901,43141,3160,-0.89,17
336573,3111901,43141,3218,-1.00,80
336733,3111901,43141,3336,-1.14,72
336893,3111901,43141,3459,-1.21,59
337053,3111901,41473,3551,-1.17,31
338013,3111901,41328,4055,-0.56,41
338093,3111901,41171,4103,-0.79,55
338333,3111901,41171,4250,-0.68,44
338413,3111901,41171,4301,-0.65,12
338493,3111901,41171,4352,-0.99,49
338893,3111901,41171,4623,-0.92,67
338973,3111901,41171,4679,-0.49,37
339053,3111901,41171,4736,-0.57,44
339133,3111901,39950,4792,-0.41,43
339373,3111901,39950,4927,-0.94,26
339533,3111901,39950,5021,-0.80,47
339613,3111901,39950,5069,-0.91,18
340173,3111901,39793,5416,4.76,40
341053,3111901,39648,6023,15.26,16
341293,3111901,39648,6197,-0.63,51
341453,3111901,38924,6312,-0.61,57
341533,3111901,38924,6366,-0.74,48
341693,3111901,38924,6476,-0.71,48
341773,3111901,38924,6532,-0.30,16
342013,3111901,38924,6703,3.25,24
342093,3111901,38924,6761,-0.34,66
342253,3111901,38924,6877,-0.36,61
342333,3111901,38924,6937,-0.14,74
342413,3111901,38924,6996,-0.68,42
342653,3111901,38924,7177,21.04,37
342813,3111901,38924,7300,-0.17,31
332173,3111821,46502,86,-1.94,20
332333,3111821,46502,202,-1.27,13
333613,3111821,45558,1013,-1.60,43
333853,3111821,45231,1202,-1.59,27
333933,3111821,45231,1257,-9.28,16
334013,3111821,45231,1314,-1.38,62
334093,3111821,45231,1374,6.53,51
334173,3111821,45231,1436,-1.41,43
334253,3111821,45231,1499,-1.19,50
334413,3111821,45231,1631,-1.00,32
334653,3111821,45231,1836,-0.93,25
334973,3111821,45231,2122,-3.75,37
335293,3111821,44664,2413,-1.27,66
335373,3111821,44664,2480,-1.48,38
335453,3111821,44664,2547,-1.15,13
335853,3111821,43141,2800,-0.84,44
336333,3111821,43141,3104,-1.18,22
336573,3111821,43141,3273,-1.10,44
336653,3111821,43141,3331,-1.36,31
336733,3111821,43141,3390,-1.05,67
336973,3111821,43141,3571,-1.18,48
337693,3111821,41328,3935,-0.76,53
337853,3111821,41328,4025,-0.73,51
338173,3111821,41171,4215,-1.22,27
338413,3111821,41171,4362,-0.82,50
338573,3111821,41171,4465,-11.79,53
338653,3111821,41171,4518,16.74,13
338733,3111821,41171,4571,-0.94,15
338813,3111821,41171,4626,-0.93,66
338893,3111821,41171,4680,-0.54,67
338973,3111821,41171,4736,-0.94,52
339053,3111821,41171,4792,-0.69,63
339133,3111821,41171,4849,-0.67,63
339693,3111821,39950,5181,-0.81,48
340253,3111821,39793,5529,0.87,48
340333,3111821,39793,5582,-1.10,15
341373,3111821,39648,6311,-0.61,53
341693,3111821,38924,6534,-0.68,18
341933,3111821,38924,6702,-0.63,25
342093,3111821,38924,6816,-0.77,57
342173,3111821,38924,6874,-0.72,45
342333,3111821,38924,6991,-0.64,49
343373,3111821,38924,7788,0.14,27
343453,3111821,38924,7852,-0.24,30
333693,3111741,45558,1126,-1.36,36
333773,3111741,45558,1188,-1.10,46
333933,3111741,45231,1315,-1.10,37
334253,3111741,45231,1548,-1.69,34
334573,3111741,45231,1809,-1.50,66
334813,3111741,45231,2015,-1.17,63
334893,3111741,45231,2086,11.76,34
334973,3111741,45231,2157,-1.09,38
335133,3111741,45231,2301,-1.61,34
335293,3111741,45231,2447,-1.10,23
335693,3111741,43141,2777,-1.15,17
336173,3111741,43141,3059,-1.21,52
336653,3111741,43141,3386,-1.06,25
336813,3111741,43141,3503,-1.02,41
336893,3111741,43141,3562,-1.47,45
337293,3111741,41328,3802,-51.88,17
337453,3111741,41328,3878,-0.83,28
337693,3111741,41328,4002,-0.96,26
337853,3111741,41328,4091,-0.78,53
338013,3111741,41328,4183,-0.88,25
338173,3111741,41171,4280,-1.16,28
338333,3111741,41171,4375,-1.01,67
338413,3111741,41171,4425,-5.39,58
338493,3111741,41171,4475,-0.93,71
338573,3111741,41171,4526,-0.94,74
338653,3111741,41171,4578,-0.70,31
338733,3111741,41171,4631,-0.51,44
338813,3111741,41171,4684,-0.81,58
338893,3111741,41171,4739,-0.68,61
338973,3111741,41171,4794,-0.81,48
339053,3111741,41171,4849,-0.93,59
339133,3111741,41171,4906,-0.72,64
339213,3111741,41171,4963,-8.10,29
339533,3111741,39950,5150,-0.40,54
339613,3111741,39950,5197,-0.97,30
340813,3111741,39793,5967,-0.31,50
341373,3111741,39648,6365,-0.16,26
341453,3111741,39648,6424,-2.01,42
341613,3111741,38924,6538,-0.30,42
341693,3111741,38924,6592,3.57,32
341773,3111741,38924,6647,-0.14,40
342013,3111741,38924,6815,-0.26,17
342093,3111741,38924,6872,2.44,21
333613,3111661,45558,1123,-1.14,26
334013,3111661,45231,1428,-1.42,73
334093,3111661,45231,1483,8.96,36
334253,3111661,45231,1600,-1.47,65
334573,3111661,45231,1853,-1.51,18
335053,3111661,45231,2264,-10.45,16
335133,3111661,45231,2336,-1.08,50
335293,3111661,45231,2479,-0.94,13
336093,3111661,43141,3071,1.67,26
336173,3111661,43141,3121,-1.24,22
336573,3111661,43141,3386,20.62,46
336653,3111661,43141,3442,2.06,26
336733,3111661,43141,3499,-1.21,39
336893,3111661,43141,3616,-0.99,53
337053,3111661,43141,3736,-0.88,21
337533,3111661,41328,3987,-16.30,28
337613,3111661,41328,4028,-1.23,20
337773,3111661,41328,4113,-1.21,33
338333,3111661,41171,4439,-0.87,27
338493,3111661,41171,4537,-0.78,58
338733,3111661,41171,4691,-1.02,46
338813,3111661,41171,4744,-0.69,45
338973,3111661,41171,4852,-0.69,60
339133,3111661,41171,4962,-0.94,63
339213,3111661,41171,5019,-0.72,69
339533,3111661,39950,5215,-0.98,24
339773,3111661,39950,5357,-1.23,13
340733,3111661,39793,5969,-0.27,36
340893,3111661,39793,6080,-0.73,59
341293,3111661,39648,6363,-0.55,61
341373,3111661,39648,6420,-0.33,20
341453,3111661,39648,6478,-0.56,58
341533,3111661,39648,6537,26.64,35
341613,3111661,39648,6596,-0.42,24
341773,3111661,38924,6705,-0.73,31
333613,3111581,45703,1180,-1.23,20
333933,3111581,45558,1413,-3.26,22
334013,3111581,45558,1475,-1.63,15
334253,3111581,45231,1654,0.86,40
334333,3111581,45231,1713,7.83,15
334653,3111581,45231,1964,-5.54,50
334893,3111581,45231,2165,-0.96,23
335053,3111581,45231,2303,21.48,19
335373,3111581,45231,2586,-0.96,43
335453,3111581,45231,2658,7.63,21
335533,3111581,45231,2731,-1.32,62
335613,3111581,45231,2804,6.83,36
336093,3111581,43141,3135,-0.95,32
336173,3111581,43141,3184,-1.36,69
336253,3111581,43141,3233,-1.01,26
336493,3111581,43141,3389,-1.00,39
336653,3111581,43141,3499,-9.16,44
336733,3111581,43141,3555,-1.22,73
336813,3111581,43141,3612,-1.21,69
337053,3111581,43141,3788,-1.19,39
337213,3111581,41473,3909,-1.20,25
337613,3111581,41328,4097,-0.99,76
337773,3111581,41328,4180,-0.72,68
338013,3111581,41328,4313,-0.62,46
338253,3111581,41328,4455,-0.55,55
338333,3111581,41171,4503,30.97,16
338413,3111581,41171,4551,-0.68,33
338493,3111581,41171,4600,-1.11,40
338733,3111581,41171,4752,-7.98,46
338893,3111581,41171,4857,-1.05,35
339053,3111581,41171,4965,-0.98,70
339133,3111581,41171,5020,-0.70,72
339293,3111581,41171,5132,-0.95,30
339373,3111581,41171,5189,-0.87,37
339693,3111581,39950,5374,18.85,24
339773,3111581,39950,5421,-0.42,63
340733,3111581,39793,6028,-0.78,29
340813,3111581,39793,6082,-0.73,34
341133,3111581,39793,6306,-0.89,34
333373,3111501,45703,1081,16.86,20
333453,3111501,45703,1130,-1.51,53
333533,3111501,45703,1181,-1.74,58
333613,3111501,45703,1236,-1.42,23
333853,3111501,45558,1406,-1.25,28
333933,3111501,45558,1464,-1.22,24
334013,3111501,45558,1525,-1.53,45
334173,3111501,45558,1652,-1.37,41
334333,3111501,45231,1767,29.45,42
334413,3111501,45231,1826,-1.51,16
334493,3111501,45231,1886,-1.09,32
334573,3111501,45231,1948,-1.26,66
334813,3111501,45231,2141,45.45,25
334893,3111501,45231,2208,-1.03,61
334973,3111501,45231,2275,-1.17,44
335293,3111501,45231,2551,-1.08,52
335373,3111501,45231,2622,-1.32,42
335453,3111501,45231,2693,-15.30,67
335533,3111501,45231,2765,-0.98,33
336013,3111501,43141,3153,1.95,39
336093,3111501,43141,3199,12.18,35
336173,3111501,43141,3247,21.11,49
336413,3111501,43141,3397,-0.96,58
336653,3111501,43141,3557,-0.88,61
336893,3111501,43141,3725,-0.93,39
338173,3111501,41328,4471,-1.08,30
338253,3111501,41328,4519,-1.04,25
338333,3111501,41328,4568,-1.14,42
338413,3111501,41171,4615,-0.74,73
338493,3111501,41171,4663,-0.71,38
338573,3111501,41171,4712,-0.53,22
338813,3111501,41171,4864,-0.95,53
339133,3111501,41171,5078,-1.01,56
339213,3111501,41171,5133,-0.53,33
339293,3111501,41171,5189,-0.55,27
340653,3111501,39793,6033,-0.81,27
